customerID,Weight,Height,Age,Gender
950202,64.93998961,133.5119835,50,Male
444021,65.87323411,174.4985557,28,Male
218935,64.61397563,153.2812122,33,Male
247489,66.98353564,173.6635731,42,Male
368319,70.01950469,196.2503316,60,Male
727142,65.1054427,149.1069188,40,Male
917775,67.25919794,181.6733542,28,Male
330333,71.98000945,191.0161622,56,Male
372097,68.49723451,192.3397407,48,Male
591174,70.94711392,202.0471123,60,Male
349191,64.68290848,160.7898642,58,Male
365048,69.08066651,174.3910884,36,Male
216540,67.04766973,173.816374,51,Male
397296,67.1351749,177.9843611,57,Male
821441,69.74264212,199.8912715,57,Male
544794,68.89452931,180.6918155,26,Male
880185,70.25340097,189.2718686,44,Male
922680,62.30743853,149.4390968,54,Male
421913,70.46201292,185.0212235,43,Male
759880,63.71495133,139.4111453,55,Male
543006,73.45960996,199.868209,48,Male
155168,71.64830831,199.039289,34,Male
984144,70.14338611,182.8321969,56,Male
665785,66.64156891,155.7638138,33,Male
162348,70.75201202,197.8389021,45,Male
821696,68.15253435,193.1593488,44,Male
958081,68.95371945,178.2877855,50,Male
954971,71.12082662,193.8048924,53,Male
476927,68.84761219,178.2569076,52,Male
771956,71.33434891,184.520037,47,Male
892277,74.34020588,209.2375131,26,Male
385223,69.32985159,178.954374,60,Male
375423,71.10458935,206.2397496,35,Male
706166,71.50520627,205.8834958,26,Male
591681,71.57969599,200.3931235,50,Male
126783,70.34775527,194.3287921,57,Male
929287,66.40239707,165.9559347,35,Male
786156,74.51787603,201.9579717,46,Male
513207,72.2299021,206.2235379,35,Male
934375,73.10605905,207.2395474,59,Male
614281,69.5580519,181.3212975,30,Male
681735,72.6580716,221.8859416,32,Male
690786,65.70477385,160.203314,44,Male
981041,68.01174873,175.0150905,40,Male
357438,70.18876719,192.86002,34,Male
738743,70.83911627,213.7361359,57,Male
526094,66.07186459,179.7044101,60,Male
985615,66.55811408,154.6275884,46,Male
564575,74.52097209,216.5331913,37,Male
437560,63.73243789,162.2210233,54,Male
783541,69.89621711,187.0567724,55,Male
769800,75.85011222,227.2779654,45,Male
457751,68.38886947,185.4398405,33,Male
270051,71.00854042,207.5502799,43,Male
846473,68.26572352,184.988498,26,Male
794065,72.39194027,215.6752656,30,Male
451547,67.16719433,158.4698959,37,Male
596873,69.37895012,194.4889423,45,Male
543445,68.46437409,182.9040117,50,Male
748598,68.43299232,196.1030828,46,Male
951768,68.98828681,180.3659552,54,Male
224824,70.61636287,185.4448653,50,Male
445991,65.03853205,170.6325375,28,Male
860358,73.02420563,205.2814932,56,Male
730691,68.72024318,182.4559233,28,Male
696425,68.92530884,200.0600035,58,Male
367003,75.14690789,221.3292277,42,Male
260393,63.15427226,119.2428559,34,Male
733650,64.49772595,169.8410156,39,Male
459510,69.16948417,181.8159215,58,Male
896854,67.11787407,178.2665434,43,Male
272596,64.57289686,176.718917,30,Male
173579,69.98189155,193.7185875,39,Male
937124,67.29077553,154.718344,49,Male
430857,67.57873926,167.5813567,27,Male
845310,70.03067329,198.6962986,55,Male
623717,67.28573328,199.0066131,42,Male
145065,67.71794694,175.1592002,27,Male
871490,71.25241746,196.3171642,27,Male
158290,70.98160653,191.1388481,54,Male
159672,66.79897653,173.2086321,48,Male
686027,66.38357602,172.7414519,58,Male
911199,73.5135949,210.3997695,36,Male
456665,69.37416119,183.9368603,60,Male
703014,68.72060845,173.8881027,38,Male
350645,71.5392985,207.3079166,27,Male
892135,73.0691967,207.6526278,56,Male
662795,69.50522934,187.368176,51,Male
907555,67.26886221,190.3614969,53,Male
861556,69.01627479,198.7077623,27,Male
251818,72.88887015,220.9081419,44,Male
755737,70.71093836,202.0679815,37,Male
882148,68.96436673,181.5376697,32,Male
981069,70.47219506,200.5757435,37,Male
523110,69.00629739,190.8181008,41,Male
517514,66.44641974,162.9410412,26,Male
503374,68.87487616,177.1331355,50,Male
113262,68.42316708,180.2579798,51,Male
432008,74.24229314,232.2326469,42,Male
762567,69.06903607,198.7721907,26,Male
414423,73.40103328,208.2210648,60,Male
204548,70.27382154,185.7183814,50,Male
673540,74.34086087,210.1115361,39,Male
117737,67.70533285,196.9332677,40,Male
482109,66.45444119,162.8110818,54,Male
780065,69.0557467,204.2587507,46,Male
523287,68.03572388,172.4362088,50,Male
945542,68.76377136,209.2814544,55,Male
299906,70.89251934,201.4180366,46,Male
817053,70.86581545,201.511538,33,Male
850793,69.22411519,167.7382482,51,Male
965401,68.43957627,190.8156844,60,Male
703643,68.25348675,179.2521557,35,Male
319257,72.22673274,203.3901693,52,Male
338770,70.8468214,196.30631,38,Male
878561,68.78713427,187.9527997,39,Male
168996,68.87477596,168.3590349,50,Male
128313,66.7430038,170.6623324,60,Male
798424,61.67540676,144.7630128,42,Male
692683,63.33122659,138.1475931,60,Male
140565,64.9149323,148.9069051,32,Male
779769,72.96316116,204.1810963,27,Male
313091,70.07429648,205.3879099,37,Male
594083,66.01495833,169.0990384,45,Male
548111,66.68375106,174.5713344,57,Male
321845,62.40153352,144.545057,58,Male
438814,69.58728008,194.4983558,41,Male
592838,73.08489422,230.6787782,43,Male
347214,70.64894078,193.5198549,25,Male
219624,72.37206573,199.3762346,56,Male
506773,69.26342881,178.3541245,53,Male
996736,66.20571522,167.6296598,40,Male
267592,64.60280743,149.9377126,55,Male
531109,68.3685971,164.9033283,50,Male
434110,68.89078389,192.4386869,45,Male
453804,65.05530355,174.3557521,41,Male
214921,71.53605608,207.1995594,35,Male
820980,73.05977858,196.0591694,55,Male
631704,65.33533475,154.1150561,55,Male
118318,69.79845688,181.418074,60,Male
650642,71.89871242,203.4587668,38,Male
910080,69.89303775,194.5328192,58,Male
690660,69.26029154,197.4117818,35,Male
940689,68.57092912,192.6067167,29,Male
582096,74.15306451,212.2763278,34,Male
224728,67.50296648,189.0065686,56,Male
577530,72.79348627,217.1632825,51,Male
305054,68.90949129,184.6155357,26,Male
334806,68.72052925,195.6701715,59,Male
933869,68.31234188,169.7808397,59,Male
468769,61.0744871,122.6801118,45,Male
631062,69.57359157,165.7847424,46,Male
513493,71.16501786,198.7115194,47,Male
361209,71.76882246,182.0722418,48,Male
296790,68.16192501,170.4761269,44,Male
742539,64.89042521,157.2492892,38,Male
975675,66.47328059,176.6005297,59,Male
539369,67.17293183,165.0262845,26,Male
340182,62.56214148,164.0519828,41,Male
700398,70.04970229,176.5893792,34,Male
252557,69.32618896,177.3635878,51,Male
682093,65.60017843,146.3343794,55,Male
713591,69.0775775,188.259135,42,Male
561476,64.87257058,162.3102783,36,Male
264238,70.70409374,202.9105993,29,Male
102090,63.74472687,146.1592111,31,Male
785558,66.10603795,170.2623061,56,Male
263702,64.56436382,164.8884348,53,Male
482081,71.99317364,188.5649778,49,Male
330458,73.07565651,203.8092633,49,Male
230292,66.03495575,160.1937638,29,Male
909288,70.80320122,191.9477997,27,Male
585453,65.20452194,177.0496586,39,Male
963775,66.24281665,161.6803834,32,Male
905204,65.99646426,183.4706797,31,Male
518510,67.51676785,158.1133397,44,Male
721433,66.30707054,162.5060369,55,Male
286448,60.26910783,126.4556128,32,Male
305497,68.69712366,171.14303,59,Male
766894,66.73417092,181.4931577,60,Male
623839,67.27329355,185.2850818,26,Male
397263,66.56010463,164.9634337,57,Male
493626,67.51636961,173.5200527,28,Male
899536,69.14877531,182.7535702,34,Male
514303,69.41611942,194.3347513,55,Male
569288,71.61647581,208.3393116,54,Male
702997,70.31094431,196.7497878,46,Male
972649,68.39519172,197.7879404,40,Male
552023,67.77763687,191.4982206,59,Male
986520,70.48905264,174.0426095,39,Male
720857,74.7069641,215.2255088,31,Male
443979,67.11570303,187.0738839,39,Male
385124,67.6194866,194.5188195,32,Male
148542,69.07131434,193.4346648,41,Male
228174,69.45866255,187.9108757,55,Male
219215,65.51954144,178.2894592,57,Male
436281,71.46296084,174.3473587,31,Male
697612,67.42424017,176.4850905,28,Male
326348,72.44884667,213.3595304,32,Male
202733,72.08810651,192.8205005,60,Male
939441,71.33131266,194.4010794,33,Male
204567,69.27970323,173.2730115,52,Male
335176,70.76876216,188.7110357,46,Male
405251,65.40914689,143.4180133,49,Male
395005,62.78899152,137.3241783,26,Male
316848,68.27884184,183.4290565,47,Male
396447,66.10890245,182.8753489,56,Male
258287,69.05063819,191.5222749,34,Male
924166,71.21207602,198.0455483,56,Male
829493,67.59396229,173.8308701,41,Male
428037,65.40907059,167.6290788,53,Male
181279,71.27332641,209.1129982,52,Male
879981,72.43261756,204.564479,43,Male
627078,70.85779432,199.9663875,60,Male
487093,70.17147875,192.3478359,45,Male
694194,72.12278473,200.9071461,59,Male
982925,70.04141692,201.5464245,46,Male
502237,70.24665423,187.6556988,49,Male
258754,69.44075394,184.4360029,51,Male
450267,68.44834863,191.8245966,44,Male
764995,72.68851411,194.2417376,45,Male
602896,70.17117561,207.7765473,54,Male
344687,73.43395339,218.6921,56,Male
628206,69.89562407,200.1203609,45,Male
639236,73.18107491,223.3975723,40,Male
101439,68.41127477,184.1486543,54,Male
493486,70.11697013,209.9759929,57,Male
109079,68.5801273,196.419012,48,Male
462158,64.57507562,160.165791,51,Male
872619,64.91152102,159.1951056,59,Male
348569,69.65496531,189.6098581,45,Male
514180,69.58244383,199.2678611,34,Male
693516,70.03506834,181.3247792,26,Male
102855,67.17471476,178.6749378,39,Male
418860,70.66233952,189.1397057,49,Male
553626,68.00008113,181.146042,56,Male
629592,69.13003825,179.0063335,54,Male
719376,68.05002578,173.1962657,49,Male
946137,66.7379274,193.7262785,36,Male
573936,70.4417673,194.9017702,43,Male
707880,69.39964952,189.9399079,33,Male
837062,69.94763631,188.3149697,54,Male
938610,68.74245754,188.7570372,32,Male
752487,65.21912499,155.1375509,54,Male
853148,67.50490126,171.9750392,28,Male
113779,64.84516155,154.4411225,53,Male
866887,69.10689826,191.1488079,53,Male
921790,68.9574386,182.1925128,57,Male
612179,65.55142428,175.8986269,56,Male
543367,65.75248564,167.6670583,49,Male
439483,67.56494159,156.1813399,54,Male
356140,64.82807152,146.9545159,32,Male
232322,66.18187867,156.4908907,34,Male
761081,71.17286856,193.7200436,49,Male
260397,70.48223089,215.4875718,44,Male
502038,67.97905689,179.4158106,44,Male
665389,72.30926487,203.2450302,45,Male
154311,74.81405247,232.2093773,56,Male
945846,74.01689711,207.7107569,56,Male
109648,70.23648981,184.2776278,28,Male
198811,68.52851255,172.5150389,58,Male
420030,65.38609473,156.8657432,50,Male
170959,67.29040435,185.857731,31,Male
182885,65.89268577,175.2580721,58,Male
712700,74.11788216,217.3541372,43,Male
893800,68.48707761,193.726609,26,Male
957667,71.45648743,179.4431862,60,Male
922468,69.24444557,175.2328348,25,Male
563124,65.49350879,170.810301,29,Male
571713,66.81625534,176.830677,58,Male
584632,71.79871867,205.8992639,38,Male
347875,68.07462328,171.6955097,40,Male
764053,70.21235163,185.7127596,44,Male
682868,76.84267883,211.7241665,34,Male
689982,63.72472687,165.9794173,58,Male
902756,63.22282474,172.0248141,49,Male
671045,67.17137404,158.3687632,40,Male
313259,68.94972,181.7832593,46,Male
197244,70.4157304,216.2149063,39,Male
897224,70.09857714,176.67115,52,Male
428296,68.22485977,186.1972499,30,Male
182859,65.07178455,174.7051113,25,Male
721407,64.6264021,135.8944622,60,Male
585277,68.37453089,190.9202428,32,Male
447160,65.75939892,164.0864114,60,Male
617439,71.94848639,208.2044353,34,Male
594136,66.70567332,173.9578558,37,Male
306337,68.27902252,184.8139092,54,Male
767590,72.97521006,218.5728016,56,Male
147049,68.13127094,175.0176496,56,Male
583085,68.60241271,186.965591,33,Male
918193,65.52163299,159.936436,43,Male
793793,71.42909695,205.7036291,56,Male
900032,74.14110828,219.0517283,31,Male
128987,65.59991303,165.2295227,42,Male
250313,73.03580691,196.6550119,52,Male
286155,71.05995586,189.3246707,45,Male
691566,65.66112437,169.9587892,59,Male
661254,69.56923538,182.8665632,53,Male
592304,75.25945676,227.4371382,52,Male
184321,71.91091158,204.0317413,41,Male
937128,73.5416087,214.3432907,30,Male
458473,65.38962908,178.4379493,48,Male
753532,67.89477655,178.177298,55,Male
517074,67.91967138,179.2458831,53,Male
869439,66.65876334,183.1715278,50,Male
637459,73.18176748,208.8391625,26,Male
547773,70.12788739,192.0811314,45,Male
149904,72.73178767,213.6839434,44,Male
358178,68.96722477,175.5521238,54,Male
853298,69.47507618,183.1248016,29,Male
179928,62.18292852,152.7918283,41,Male
391167,68.04853075,182.7558152,57,Male
782315,65.59430176,171.224027,50,Male
269829,70.33021348,185.5887401,44,Male
693295,72.50441019,204.6271564,42,Male
367776,71.15471676,190.8609752,59,Male
682072,68.005429,194.7541892,58,Male
213161,72.97945059,202.1767836,47,Male
331319,67.71839337,182.3613965,45,Male
833464,68.52223104,188.0533331,34,Male
354392,66.35133111,171.6851696,42,Male
376570,68.18009307,172.962111,27,Male
112644,71.87871688,211.0412112,32,Male
449093,71.7655592,200.8009211,29,Male
130583,71.15352385,210.0484067,37,Male
272275,66.0943193,175.6487627,27,Male
399261,70.81587986,186.5978956,37,Male
779765,71.3018407,206.1647183,58,Male
955284,69.80629069,186.6735164,35,Male
189891,65.52238918,175.5713129,35,Male
122829,68.55835352,191.0889397,39,Male
976408,72.26741402,211.4644879,40,Male
649184,63.58056583,142.1747596,31,Male
130991,71.04475607,205.8433383,29,Male
191766,65.67839007,163.1420518,44,Male
134910,65.20734666,151.8756691,25,Male
282371,64.83819361,142.7258712,52,Male
189503,69.96481063,186.4515428,55,Male
802927,67.37851835,170.0013479,57,Male
902194,63.230812,164.5022351,34,Male
224021,70.3753442,180.2983567,31,Male
851172,71.60855972,193.0701422,26,Male
735540,67.08755188,176.4172388,54,Male
584803,63.9735571,160.0635017,51,Male
458911,67.57547281,180.4195303,29,Male
130385,65.19286221,185.3482108,47,Male
113211,71.78199597,205.1692351,56,Male
133065,72.10029956,206.2240269,44,Male
724138,72.37219364,210.187294,45,Male
989034,73.09928377,215.7091144,25,Male
319534,69.91053458,181.5911787,25,Male
792745,64.56082848,161.8897691,34,Male
222910,70.34610444,197.6833194,40,Male
908501,68.53897839,179.5714664,37,Male
584571,67.78938051,186.1190374,32,Male
414133,72.6291227,192.3289666,40,Male
691647,67.19651912,179.2091948,31,Male
229259,75.94686644,237.5676083,57,Male
982085,63.95622575,152.6458481,36,Male
475569,69.01265725,196.3225311,29,Male
581820,64.96634668,172.5249689,53,Male
848574,72.05532404,202.3346955,48,Male
453212,66.97666791,193.8237781,30,Male
329142,70.28008648,186.9222837,45,Male
604430,67.19317134,179.7227431,47,Male
856511,65.90308782,167.6166926,33,Male
308508,73.69685922,232.7186777,51,Male
407841,67.97467956,171.7254568,28,Male
369496,65.62990179,179.995124,33,Male
133868,65.82395075,163.5857985,38,Male
148790,71.71587,190.9943108,41,Male
930077,73.50426823,205.4730911,40,Male
589442,64.03231884,147.3712842,57,Male
363465,68.27990776,199.6028399,26,Male
243371,74.33873882,220.3834481,60,Male
379031,69.81151958,206.2855806,49,Male
994710,71.41794564,209.2265666,35,Male
923927,73.29150846,228.5587852,40,Male
419230,72.08703157,205.3890558,56,Male
477246,63.91454108,167.8423915,57,Male
351669,72.24732475,193.5116952,36,Male
165764,70.59702452,188.4506741,51,Male
445030,70.86561611,214.9813939,33,Male
459921,71.95838771,198.4041765,32,Male
662539,68.15370179,178.1658017,33,Male
347869,68.9295424,189.5834255,41,Male
850833,66.29919303,180.2012661,54,Male
680432,65.27353936,149.9346064,53,Male
387001,68.4840293,180.8962866,32,Male
471547,65.64153589,170.1006473,53,Male
333387,68.86875033,178.8188277,57,Male
426110,68.45942981,181.3633972,58,Male
195576,69.32130537,194.3300031,37,Male
868221,70.46431845,203.2584802,31,Male
822738,72.66524188,219.0951656,53,Male
710663,69.33966738,181.904824,44,Male
257605,68.5689594,185.9758251,51,Male
688029,71.61782407,201.679352,43,Male
163234,68.9039419,175.4450634,42,Male
281028,72.6645041,188.3951823,53,Male
171774,71.38031123,217.3684879,50,Male
329538,70.28116225,211.5794961,32,Male
547859,70.71040603,197.0608841,43,Male
969607,68.52125026,186.7188019,49,Male
303851,61.74065772,140.0099786,47,Male
176930,68.77246399,187.5508307,52,Male
118534,73.56863634,205.35946,44,Male
466161,66.5597304,179.2165702,30,Male
947226,70.30977776,208.4964966,30,Male
882391,72.56422057,211.7664268,43,Male
143643,73.68980797,228.4488269,31,Male
658638,68.14164184,170.7999514,59,Male
581963,68.45706108,186.2085658,44,Male
772692,73.83892928,229.3395116,51,Male
789793,66.66789351,176.8826374,28,Male
888560,74.40065811,240.9422666,49,Male
229604,67.76651316,172.6695664,28,Male
267818,64.06949227,155.3447978,46,Male
343764,66.63511494,170.3722156,31,Male
932173,69.3803027,194.7495235,41,Male
361157,70.00198015,190.0880629,31,Male
749540,74.59473633,227.116582,29,Male
685324,68.46138309,175.6246198,58,Male
832107,69.58169997,187.0287475,50,Male
391983,67.04770187,183.0630581,49,Male
904622,71.22342339,194.9414068,55,Male
901113,67.0735038,167.2849042,47,Male
361562,73.11969322,208.5784763,26,Male
955653,66.46344464,169.9651516,48,Male
908752,67.78633303,164.336269,41,Male
836544,70.34949975,195.9714769,53,Male
711282,71.1257544,205.6360496,60,Male
780477,72.29758383,212.058247,56,Male
688395,68.95533491,193.8284447,45,Male
629291,67.14350957,165.1439238,48,Male
259261,69.9667996,189.8386177,53,Male
905994,68.57268425,189.1265817,54,Male
609591,68.09296485,169.936601,50,Male
175091,75.88543313,224.133192,39,Male
882859,71.99164339,211.0191128,31,Male
346793,68.45675437,185.5340211,48,Male
698500,72.46702493,208.2945887,43,Male
920497,67.73714618,166.3523353,47,Male
587826,70.03482109,174.3248392,58,Male
675834,72.19290998,216.1964831,56,Male
776669,69.59294259,187.8630711,32,Male
644744,71.05091844,200.7345781,42,Male
231740,70.80955947,181.5636902,43,Male
912404,68.06191397,189.3688237,52,Male
437978,73.39098706,203.5134146,30,Male
611874,75.34158414,218.5330155,39,Male
588681,72.25270472,205.234403,38,Male
171510,66.17587032,176.4793431,43,Male
633781,61.67848102,156.4454748,42,Male
751576,71.89221787,199.8296986,38,Male
622548,62.4768027,148.9142878,42,Male
728587,67.96640648,186.6065519,46,Male
439653,69.69340801,201.481472,55,Male
454607,62.94868151,150.6709379,51,Male
911529,71.35947191,197.4726556,53,Male
540555,67.3323783,187.7085661,34,Male
997428,67.77967032,192.1997882,52,Male
358701,69.16140409,175.2969694,44,Male
535971,68.8632082,201.7955042,52,Male
281688,67.07585192,203.4936873,54,Male
939011,67.30338623,187.3466372,43,Male
146502,67.52463932,174.3997304,51,Male
618922,68.56837467,179.7959681,26,Male
510551,71.56651734,198.0267851,57,Male
791792,73.22911602,210.5459695,35,Male
922604,69.43986047,169.4965109,32,Male
902326,71.62309757,220.3371555,28,Male
406214,65.76851763,171.4052256,46,Male
344105,72.74454456,208.3815392,26,Male
380415,67.23126085,178.0730551,52,Male
417943,70.87782625,192.3495218,59,Male
446882,69.96281114,189.0227457,58,Male
663585,65.87234985,178.2166779,26,Male
338361,70.85919069,184.4932506,35,Male
106394,71.59492645,197.8870628,43,Male
792407,70.05099011,184.8335198,60,Male
129618,67.50006718,175.8798044,33,Male
664720,65.14868762,140.5127924,49,Male
969550,69.02297414,187.5686902,39,Male
572901,70.82191668,184.4476667,37,Male
123371,70.85934683,190.7991898,30,Male
802090,68.05445,177.0319067,48,Male
248411,69.83697663,186.2839251,29,Male
263076,63.49209925,160.490301,60,Male
703813,66.63140176,164.0591567,33,Male
789608,70.88466566,191.8880429,31,Male
876959,67.35659794,181.3729706,45,Male
862951,70.44071308,225.7975247,45,Male
856555,69.42761166,196.2496978,39,Male
549530,68.84511687,187.0278285,34,Male
569775,71.32989784,196.6198197,52,Male
933824,75.28284701,219.1132095,47,Male
367970,68.31418833,174.2434883,44,Male
773990,66.77872373,158.7158702,40,Male
715162,70.56945509,185.9639951,28,Male
833820,66.99116742,159.7616564,43,Male
330668,67.60806653,178.8862048,39,Male
448062,72.77820977,201.1850848,48,Male
482482,72.35824904,175.1655077,29,Male
726078,70.6399789,189.80977,47,Male
283898,68.56217931,190.3654723,49,Male
141957,68.13842635,192.570363,25,Male
533461,63.39315884,136.6726435,38,Male
365579,63.67128785,161.5786407,30,Male
689105,69.57803008,195.322675,33,Male
403408,69.10198331,194.581051,53,Male
639107,70.96336883,178.5511913,47,Male
998829,70.35969056,196.1380275,44,Male
414112,69.24464038,179.3664566,36,Male
327303,68.93206938,187.6266091,33,Male
629009,72.42276135,204.7061013,57,Male
714582,68.43411936,194.6070531,49,Male
961811,71.59583216,196.6725565,27,Male
600372,72.9702825,200.5107262,46,Male
409723,68.72182448,186.4254196,31,Male
130207,70.59742018,200.3725775,45,Male
104081,70.54400785,209.7067299,41,Male
535829,61.13647544,125.8270219,53,Male
206431,70.8193038,204.5806985,28,Male
447850,67.83798573,192.3687772,33,Male
404687,72.35477176,224.6036548,49,Male
907314,70.08775314,198.7021759,55,Male
354391,65.51390658,162.7298484,60,Male
311100,69.36822131,187.3334814,47,Male
887612,70.43473903,188.7584321,52,Male
492183,69.16318774,200.6062376,57,Male
267605,69.08244535,194.2800659,45,Male
147440,65.62500563,188.3185876,35,Male
366651,70.25426107,176.0486441,33,Male
140596,74.26187679,218.5083389,55,Male
364552,73.42797007,223.1906998,27,Male
456730,68.95308194,180.4822588,43,Male
862834,69.30950273,191.4150254,25,Male
434490,71.96959796,210.4940033,28,Male
650315,69.26367868,196.3757818,36,Male
640487,69.32222398,206.0778851,59,Male
304205,64.57101734,167.4441401,50,Male
900757,69.60588259,187.5319002,45,Male
677168,71.97789626,203.0764788,32,Male
252800,71.38257685,205.5457947,43,Male
198430,68.91425443,186.7145678,39,Male
418616,70.64713915,207.5564082,25,Male
411955,71.59068401,201.6114938,59,Male
470055,71.86062465,202.9068593,28,Male
920251,64.14969589,153.8813772,46,Male
460781,68.08254615,162.5104693,57,Male
258636,71.18791145,192.9692761,41,Male
536984,68.26001881,186.3045996,26,Male
387169,68.15546647,179.2535701,56,Male
357231,66.27025725,159.0089916,43,Male
265623,64.76225938,177.2248263,57,Male
235437,64.59445871,161.6361003,51,Male
900301,67.40595053,158.7536285,51,Male
786054,72.11775736,184.6835273,30,Male
557357,68.14398254,167.2945421,31,Male
872336,69.55204142,186.9023127,49,Male
325142,71.80366854,196.2062567,39,Male
520170,68.07178728,172.7062583,52,Male
482688,68.50305566,205.8912338,53,Male
608353,69.24164203,192.100036,27,Male
236087,62.80721218,139.3105709,43,Male
268131,63.78640194,169.0727355,40,Male
818107,71.4586641,189.1761747,48,Male
336063,70.35852191,201.6018122,43,Male
332141,70.43922148,194.0961313,56,Male
534465,68.38438688,168.1535612,52,Male
285209,70.94947253,185.97165,33,Male
804644,71.10557757,206.4936129,32,Male
141403,70.13526573,186.1084084,57,Male
410499,60.9357397,140.1517157,44,Male
675521,71.7023898,199.9461546,44,Male
165814,71.15953593,197.2586623,32,Male
713823,71.12708285,207.5751785,40,Male
313455,70.45158502,182.8562129,37,Male
880272,72.36335432,216.0565032,57,Male
705845,67.90676328,167.7261923,44,Male
479157,67.72493598,180.0518562,31,Male
463487,71.77420598,190.408985,51,Male
211706,72.79672984,196.5041361,41,Male
308388,70.4036733,188.5944082,30,Male
881191,73.14317771,217.2382251,29,Male
813157,70.4389286,197.1775885,28,Male
240062,68.52204945,176.7073551,50,Male
286784,62.4947331,144.4617234,31,Male
725509,69.32588186,218.906557,56,Male
207511,71.91830192,203.846582,28,Male
963400,72.06318034,205.9416398,31,Male
208421,72.70722408,204.3651038,56,Male
137056,67.89481224,178.3272355,39,Male
147042,69.89315067,200.1206742,50,Male
952549,68.31918688,173.7771864,41,Male
691750,71.70421757,202.9951328,25,Male
676909,65.54030251,145.9135449,47,Male
690178,64.82150387,166.1296141,59,Male
382831,68.69037325,200.3073145,26,Male
646055,75.42716052,222.1839669,41,Male
451959,70.59372691,217.6441493,57,Male
225622,71.00674868,195.2304029,29,Male
237591,67.36349029,178.1738332,48,Male
950661,67.16702152,186.354916,59,Male
147425,72.58802109,204.3431869,54,Male
805629,67.71981426,171.7319275,26,Male
486765,71.77374399,200.1298194,30,Male
477892,60.93623604,152.3493799,25,Male
469577,68.27549144,181.4544623,25,Male
133156,68.65021796,176.0300672,51,Male
818462,67.83760801,185.7338021,56,Male
424206,72.39194804,206.6727082,25,Male
289274,69.35749107,187.40143,56,Male
526825,69.50818174,200.2424787,27,Male
358385,66.97028641,180.6366889,49,Male
244921,68.05883702,187.7790754,27,Male
206623,73.84752958,205.4793679,59,Male
836498,70.42847374,199.1441775,44,Male
850514,68.3606064,187.9232913,37,Male
568746,75.15687858,250.3171507,48,Male
364279,66.11876309,184.1305417,46,Male
349898,67.77378647,187.1636686,46,Male
165164,60.26719012,132.9481789,43,Male
354985,70.7796703,193.7599323,38,Male
194902,65.11934931,165.8390452,48,Male
916917,66.21466375,180.5753341,25,Male
584679,69.0173776,191.8136736,35,Male
446235,67.14452992,185.7878654,25,Male
280544,69.47615015,209.1775806,40,Male
347769,69.74159588,183.6769019,32,Male
289326,68.30453594,203.2306515,28,Male
605098,71.05255895,191.0077617,49,Male
875497,67.96293514,190.9647655,41,Male
700568,65.77565831,170.2199475,54,Male
261517,70.54598058,195.1792696,38,Male
925185,68.85485671,196.7192842,29,Male
879196,67.61638297,165.9559529,36,Male
709122,63.76404949,157.5119383,60,Male
458629,69.71713796,201.4713307,33,Male
273706,69.55905319,188.2412257,35,Male
988068,70.00897326,184.0617957,27,Male
999483,68.1110971,163.700812,39,Male
130639,72.09346812,207.1301089,56,Male
230464,73.07534485,211.1148097,54,Male
284959,73.9036702,206.6412168,48,Male
243543,67.00355583,171.5365546,53,Male
718029,65.73888272,166.6227324,48,Male
859202,63.86155376,157.4131471,36,Male
934190,67.78265811,189.9096712,54,Male
640170,68.03290834,182.74196,26,Male
693997,66.52826617,164.7249349,46,Male
237499,69.35797636,200.9419157,53,Male
279724,65.87693778,174.3012473,52,Male
207161,68.35987406,194.466166,57,Male
649536,75.53722116,212.0087426,40,Male
302670,67.80204383,187.2898022,60,Male
438443,67.86431223,175.6027079,43,Male
122107,66.49982259,162.6243273,56,Male
436452,64.95081171,162.9002409,33,Male
505604,69.35342667,180.5205798,44,Male
539145,67.94278509,185.0096096,29,Male
226614,67.44865627,170.5057487,27,Male
416290,69.63973762,190.251042,37,Male
886405,72.44521272,209.3234214,30,Male
639748,67.45989887,182.6293478,46,Male
597184,69.94810278,196.4737536,26,Male
505326,71.67929496,215.8751493,39,Male
334923,64.98809012,169.4096452,52,Male
639450,60.21701856,146.9566461,28,Male
610780,71.41433682,192.5735455,29,Male
427086,68.9146226,202.7377144,48,Male
488720,73.60910652,211.4604798,47,Male
461597,68.6895151,180.932596,33,Male
547008,74.31989027,210.0417032,48,Male
119733,67.35201875,174.6299947,36,Male
899225,68.36285847,189.2039245,45,Male
504528,69.68364342,188.1521677,42,Male
354938,68.84301209,153.4680504,30,Male
311025,66.55028818,179.0972488,31,Male
546877,68.99207862,186.0256649,40,Male
876038,67.3185455,178.0783604,59,Male
229917,64.96117997,164.2954408,37,Male
324734,71.36359491,212.5948655,28,Male
758538,68.74838823,174.654961,32,Male
124676,69.91509254,196.4295427,49,Male
337686,73.97251066,216.8597562,42,Male
777412,69.06808803,183.5816586,37,Male
784180,68.74698552,195.1162435,46,Male
579721,67.97172099,166.31193,52,Male
756907,65.80601499,178.9724812,27,Male
999041,64.57971744,156.9173142,31,Male
833740,70.46230271,191.9207273,52,Male
289736,71.33055367,198.4232792,35,Male
648093,70.96852756,183.1967135,26,Male
490125,65.23963503,158.6197611,59,Male
736135,69.50122288,186.5955147,37,Male
944729,70.19241426,198.1411753,29,Male
192772,68.4994407,184.6606371,29,Male
720584,69.19182443,166.2532759,58,Male
611398,70.56336105,189.7029699,25,Male
