ProductID,ProductName,Category,Price
791405780,check,particularly,401.88
922732464,interest,say,400.35
474501488,hard,explain,425.13
632639474,home,court,462.29
725146477,strong,part,956.24
254808528,sure,top,860.81
176389940,physical,stock,997.55
502866634,else,here,510.18
649069410,lot,general,569.77
375961851,cost,to,782.29
133880545,truth,manager,399.16
314524852,everybody,both,680.96
786290868,day,trade,45.43
239093273,difficult,standard,224.58
646291440,crime,have,454.46
245001651,game,opportunity,230.12
899349035,story,feel,538.88
755059373,in,factor,390.54
474001359,show,glass,223.54
267476617,unit,capital,48.87
397886396,world,who,349.67
710817492,time,leave,267.43
467596277,customer,respond,100.76
956390822,accept,job,325.84
129248057,me,character,106.61
532567252,lay,reach,813.24
994958308,low,learn,827.35
386066201,at,participant,88.65
997351583,him,shake,593.84
801237017,answer,risk,434.63
973237369,kid,study,465.47
955924256,arm,well,267.19
879384738,career,move,958.83
549977434,reason,window,309.88
295117010,nor,write,806.29
401429545,American,learn,841.37
890874520,or,surface,109.1
693629739,ago,ground,923.24
449123958,summer,politics,550.64
282789058,compare,well,673.74
723598273,shake,finally,104.41
356424783,three,education,217.55
547328245,style,speech,773.97
229927785,effort,necessary,187.37
893735711,go,yard,604.64
951578213,describe,late,482.9
195190599,sea,movie,904.42
221243051,name,program,456.48
593645406,eat,source,386.58
737189265,space,high,700.72
900918765,nor,first,196.79
873398698,discuss,scene,343.34
737081535,structure,line,461.43
586181577,society,skin,792.76
206998841,when,machine,61.61
907992171,forget,walk,824.62
531246480,seem,run,854.26
546178079,best,member,250.7
340388792,discuss,author,577.29
810992962,food,four,987.86
560684629,seat,student,244.89
911703689,prevent,lay,789.92
243094370,lot,significant,890.49
415649195,ok,view,919.46
721780970,cost,sister,213.68
618012705,trade,take,877.5
105631118,court,room,234.52
617268171,parent,civil,184.64
271950716,respond,ground,817.8
670881376,environment,begin,133.71
620942641,fight,poor,18.89
989548671,step,PM,503.24
909055378,at,various,484.99
915951149,world,college,114.18
236677753,fast,quickly,822.25
295505074,reality,member,748.04
765510630,product,area,273.44
497920308,air,exist,781.5
273441443,education,author,742.92
415571942,speech,five,112.31
783996980,outside,technology,220.31
373502737,ability,contain,546.95
465009165,item,new,545.64
866234854,stage,house,655.17
413648363,maybe,class,116.02
545478777,how,customer,614.59
246728259,beyond,action,724
991276539,ability,expert,203.68
328552560,any,employee,769.95
502869393,help,itself,416.53
657520523,special,body,581.57
587803814,board,produce,462.07
685128096,ever,charge,214.28
116075074,article,however,937.77
161835280,little,behavior,483.25
789739804,choose,authority,480.99
936437114,its,offer,954.05
390473806,partner,item,427.88
700571496,government,together,897.26
908882674,site,traditional,51.31
772173585,none,result,884.33
595134127,account,beautiful,858.49
574873975,land,despite,257.32
168651374,call,choice,581.7
604946952,sign,international,286.81
999964256,house,ball,555.18
344338679,so,onto,14.04
563944335,property,pattern,16.42
692085602,vote,in,48.18
972187618,can,stuff,619.45
110646359,character,pick,984.68
107512122,change,that,373.64
863640934,compare,father,550.25
384195003,control,meeting,85.26
473863777,exactly,as,454.58
377441706,treat,never,768.4
544856319,pretty,reality,743.97
324488367,become,team,374.84
522498579,stage,difference,579.72
845558946,paper,about,285.9
183662686,good,sea,773.78
424470770,consumer,ball,66.55
188020014,manager,anyone,464.49
854561632,case,anything,152.96
466885966,both,product,700.89
805503869,might,member,482.41
887861498,man,paper,979.64
162828593,early,religious,362.02
960904785,why,company,394.12
627956431,simply,value,105.2
755648495,able,argue,219.45
139307544,under,design,714.39
785634863,manage,box,609.84
445628282,kid,capital,402.1
274128322,record,rate,231.33
954001548,upon,walk,494.25
766776520,truth,position,322.32
123087909,campaign,finish,882.18
578695381,answer,audience,174.15
699518550,same,simply,66.56
463098676,our,perform,938.75
785716083,can,dream,515.15
932903733,suggest,your,922.81
507849036,high,build,242.61
517919790,head,notice,575.5
933581338,deep,history,143.57
627041275,whole,method,583.61
611459495,investment,author,167.6
757431620,rate,sister,102.1
519566460,born,find,440.25
108385882,start,drop,322.06
977322940,hit,present,856.57
678442209,age,century,561.19
657341388,local,these,856.86
363467577,a,act,263.24
293901667,the,why,445.93
446614836,management,lead,460.87
939052469,subject,mouth,872.07
604600124,family,tax,354.99
381639806,east,among,855.56
596847180,red,east,566.85
205484673,start,once,446.1
303271753,year,matter,201.09
598165876,imagine,provide,99.11
218887731,clear,house,800.01
972914142,effect,although,760.22
537532588,woman,sometimes,605.8
234428189,form,check,123.26
470355664,care,degree,258.84
435397140,they,ten,524.82
400274818,protect,attack,68.18
430607447,information,nature,461.66
189617136,anyone,meet,65.01
634313159,skin,think,562.81
886221034,doctor,voice,150.39
324952261,loss,picture,181.98
759852711,education,decision,935.8
250357237,provide,evidence,679.37
510864555,must,decision,791.35
480012047,safe,professor,930.45
832283643,education,indeed,649.56
865829653,memory,where,820.26
401295981,three,physical,110.13
292886037,conference,mission,988.7
565700207,necessary,garden,448.47
306879526,never,gun,412
373394612,song,if,584.24
556100655,network,five,430.68
471047840,case,there,174.62
342917815,peace,very,874.1
213346798,low,service,642.37
879076312,air,type,812.05
925850358,give,by,23.86
222375459,choice,better,57.48
460390169,employee,product,210.31
604992353,support,push,881.68
823706479,shoulder,population,873.69
543732703,happy,animal,795.34
765033036,cell,put,503.85
870788985,near,parent,140.8
312982955,American,third,999.22
749834892,add,letter,755.32
997475588,source,American,132.6
263198462,box,already,829.82
926603440,camera,grow,807.92
863460880,player,her,765.79
365926201,already,rock,280.13
285176496,professor,exactly,596.94
660254798,stage,last,573.89
924096442,term,yourself,293.6
316302340,movement,forward,267.56
168037537,cover,building,819.87
858394561,dream,nature,952.99
193280226,democratic,form,265.21
149700780,thus,safe,490.61
461029624,different,common,156.06
311437773,sing,simply,691.05
149160646,reveal,follow,578.47
927464411,newspaper,unit,476.83
462837898,at,be,10.42
766755096,grow,drug,181.82
300501057,evening,theory,366.01
404771217,ahead,professor,861.86
447337976,position,fact,125.24
851360966,energy,yourself,950.21
679907931,edge,arrive,32.63
592939262,kind,how,900.76
975084522,level,argue,218.77
867388157,enough,break,666.46
949220050,grow,Mrs,735.97
812122367,study,project,416.06
859625778,value,which,359.73
359687557,anyone,help,790.62
206667227,capital,economic,701.32
185853926,sell,either,189.1
857899824,task,have,930.24
337546935,already,know,655.12
327178071,action,create,939.07
444734441,wonder,stuff,830.82
611469562,sister,establish,371.13
171313851,traditional,free,269.53
523966531,culture,son,764.37
833278532,set,teacher,864.64
633001922,serve,might,484.61
698389218,spend,must,229.07
423584198,once,nearly,231.36
154398952,his,shoulder,256.51
213710613,present,before,713.4
112505891,tax,indicate,217.51
956178599,series,case,716.58
230302805,visit,official,69.32
742102390,lot,list,394.9
923873707,case,soldier,25.18
782921006,candidate,series,31.07
636857486,win,quite,931.6
447043350,can,win,440.35
328120228,particularly,might,971.21
700867300,into,bank,509.61
551636267,magazine,power,835.88
738262867,boy,number,78.18
345254088,majority,check,160.97
940133747,matter,stage,325.04
222331615,upon,mission,201.25
723891741,happy,hotel,859.44
809289551,positive,job,102.27
205170053,voice,indeed,612.42
809187539,quite,wrong,850.14
652516143,teacher,focus,449.23
471452201,table,its,42.48
535627773,cover,such,425.96
784681611,decade,like,155.99
965775840,audience,explain,663.48
794391242,successful,such,797.48
757924624,respond,follow,547.54
227061817,future,late,31.29
131783823,hospital,action,634.85
161138113,explain,radio,47.43
235118963,high,onto,501.94
242462789,around,produce,36.04
720737222,star,partner,953.38
934691928,responsibility,use,896.04
550600359,us,sound,928.22
290666499,apply,could,822.43
503875297,level,toward,134.32
387905155,quality,site,214.8
680092029,plant,brother,350.9
241186983,whether,over,846.64
680216744,them,radio,628.66
929411155,move,response,912.04
131405626,conference,economy,645.71
484795635,your,space,89.92
429515714,product,spring,664.9
616642002,better,social,746.67
392574718,player,perform,629.61
627981232,beautiful,house,683.13
300376265,understand,could,327.4
247098658,marriage,crime,946.11
284741534,sense,simply,873.63
241890568,address,military,143.71
727809810,watch,as,976.81
118201846,charge,face,165.01
141992319,realize,film,809.35
589062467,office,focus,27.48
380462370,cultural,never,693.41
697870797,happy,research,619.88
631764439,star,hospital,844.42
293996279,rule,century,824.35
579810959,Mr,style,606.21
845988770,case,and,150.74
552342772,sort,education,524.94
602160362,teacher,detail,847.27
257824651,reduce,carry,724.55
174934170,money,simply,966.44
933745298,month,star,602.72
818479126,begin,voice,456.52
896631956,effort,protect,568.19
415990155,open,safe,26.32
237374462,whatever,process,895.15
163750206,many,give,258.47
590760161,perform,light,800.44
655453634,simple,grow,950.42
275267714,level,sea,364.84
242008880,certainly,whose,689.98
938229242,make,same,855.17
982424411,collection,bank,351.71
356170509,their,most,180.25
471630375,few,main,164.23
839481705,phone,describe,853.01
505916354,to,mission,512.54
401101517,growth,eight,655.73
648745298,free,design,90.52
362179323,trial,child,553.07
755789070,type,deal,128.5
597188306,individual,ten,766.52
746166200,four,believe,232.76
585403052,party,risk,145.62
980042656,huge,write,23.62
742553208,big,draw,305.29
785761748,soldier,shoulder,502.35
739286641,feel,doctor,183.49
872925654,tree,enjoy,961.69
304783210,risk,husband,332.5
567316184,space,writer,289.41
881127719,participant,floor,292.53
128916942,tax,generation,589.92
575980546,member,body,760.89
502657929,partner,suggest,416.53
816825703,remember,between,95.08
684042117,never,new,387.48
836237292,south,performance,372.42
968275836,interview,before,728.46
163323094,property,second,308.71
413991454,trial,Democrat,194.38
384627382,quickly,conference,164.16
636670672,as,recognize,314.32
305262358,shoulder,want,553.8
798162127,upon,always,502.74
436420347,born,determine,924.6
206814685,program,edge,84.9
393842510,line,maybe,471.97
174420553,like,order,503.79
421179106,step,care,867.39
101528922,school,usually,445.12
272944605,everybody,recent,918.04
837810839,book,represent,994.18
485277706,hit,collection,474.25
644566594,their,world,961.75
251023474,me,mention,399.36
423038352,can,question,994.32
309215515,eye,figure,617.39
219232386,walk,plan,670.44
468822098,later,line,29.01
494483400,peace,send,518.51
704307593,drop,some,776.79
638931786,billion,where,197.65
157516469,newspaper,it,384.3
683228795,break,everybody,847.49
819410908,which,three,677.08
658119537,course,must,644.94
744357178,admit,people,504.38
762615595,save,generation,540.37
986413621,else,little,346.34
706018511,his,term,52.95
420031359,matter,experience,997.98
713682803,list,card,143.11
956944162,about,decide,811.7
779312530,paper,investment,301.32
796160559,kitchen,black,518.77
307423935,everyone,stop,93.78
122725086,force,new,195.23
379134924,thus,much,941.6
461627413,remember,avoid,623.29
295942097,into,stay,465.17
769229077,specific,year,539.07
319181818,parent,play,321.22
600407688,campaign,policy,896.9
325688659,understand,security,99.79
266212069,recognize,buy,313.52
323115132,population,sometimes,303.09
186147770,ball,can,246.76
391799960,officer,Mr,771.24
622275469,bar,owner,780.68
780530231,of,serve,573.39
881184011,policy,response,511.76
708090049,investment,mean,409.89
593840038,Congress,system,745.03
743328314,matter,law,43.89
191831171,foreign,outside,187.95
171770150,expect,finally,959.66
680339667,result,knowledge,696.29
766711912,admit,fire,51.88
230156319,way,fly,257.08
957221490,possible,identify,763.96
879253286,sense,from,179.37
609884006,station,sound,522.39
426890509,impact,network,354.96
717697595,friend,off,997.85
346717553,recent,reveal,135.81
529764876,mind,evidence,661.84
451419676,minute,success,279.85
569887113,knowledge,letter,542.11
520995561,nature,her,311.28
214410068,start,technology,71.33
134611542,form,popular,792.8
619225648,show,simple,304.55
399930736,want,PM,619.07
448456563,information,according,240.39
721489596,section,worker,930.04
756064792,environment,popular,34.51
818984305,government,agreement,261.77
339689376,whose,speak,881.53
755650297,personal,indeed,984.18
735192855,them,owner,424.08
146868722,teacher,mission,657.5
738920340,focus,impact,618.57
894831209,certain,could,442.31
847685312,off,conference,658.72
137695998,chair,physical,105.52
605203197,last,black,401.94
973759867,table,place,189.15
832400016,arm,company,863.85
962001299,someone,every,200.67
920098882,suffer,fear,160.98
716988850,wait,rock,948.27
901924150,modern,floor,331.54
823854605,idea,upon,156.91
138906957,each,morning,490.84
829223979,international,black,627.85
247320030,event,site,297.86
155433869,field,science,825.26
837771724,scientist,response,207.85
177317650,baby,food,358.61
425221375,form,land,656.14
569408465,we,time,498.78
373050785,our,realize,890.17
901149444,morning,recently,99.5
140888414,exist,front,467.87
861017431,majority,fear,546.94
559733269,response,should,238.03
945324479,crime,fear,455.46
587657352,since,space,510.69
832460605,relate,research,306.45
544103458,spring,quality,312.46
272636311,than,son,736.94
714251328,probably,too,304.29
487900224,school,level,660.32
983834159,write,process,151.78
253181498,study,voice,461.39
698840343,too,high,986.45
831957312,unit,matter,746.89
121255558,energy,way,827.77
507674687,provide,trouble,955.89
663089187,agreement,change,891.11
952304989,author,alone,825.08
913053400,gun,improve,577.6
193526685,color,son,907.94
552883166,good,choice,835.24
681233040,surface,simple,64.86
754320573,several,couple,660.99
110147568,include,attack,819.13
841248214,chair,ready,36.73
861850695,college,process,786.48
316683329,raise,it,601.27
329946287,add,thus,354.13
854068031,top,least,93.14
179495327,Republican,race,23.96
300650864,sing,matter,201.81
876155957,first,PM,974.89
298644404,little,career,310.09
140041864,summer,down,539.26
733706817,write,need,495.3
248613153,leader,box,638.82
869511928,light,material,219.48
295248658,rest,somebody,868.5
818357546,thus,film,964.94
217802020,lose,fast,599.69
482225051,letter,area,554.21
893589122,require,some,576.19
516967132,figure,indeed,16.37
202671980,forget,that,619.34
769336819,sing,student,285.12
191756229,box,half,429.13
425867518,it,manage,560.69
330936360,recently,knowledge,282.25
869658513,piece,effect,230.49
761611281,range,try,919.16
295100235,cup,professor,703.95
258018354,account,guy,448.81
732478688,over,according,706.91
477614473,appear,area,296.23
373297026,these,law,534.45
553660075,interview,ahead,172.29
315315832,pressure,capital,916.1
933786982,clearly,watch,795.62
375369421,central,almost,949.48
839233958,film,financial,330.31
262940635,land,man,790.88
385243383,several,attention,844.73
494972107,require,some,18.77
557821375,machine,machine,18.21
288228380,marriage,successful,777.05
704529462,board,body,727.28
562275529,thing,recognize,534.14
543455912,particular,keep,238.16
704892650,reduce,artist,338.29
646570639,senior,imagine,652.9
891032632,could,big,155.97
268055505,she,whom,150.86
999279476,product,different,429.16
327691769,require,up,487.57
527684071,general,visit,123.46
549264838,treat,loss,401.22
520756794,save,building,215.27
579705141,lead,your,497.8
448268512,range,until,261.06
529633616,old,drop,859.36
372117872,other,forget,935.63
547206858,kitchen,off,307.01
977309722,as,staff,509.99
282144575,crime,thank,192.97
440750478,run,standard,26.52
710814922,across,able,147.68
641131285,success,process,650.94
937479498,food,hear,434.77
309822770,near,maybe,224.66
255579828,lawyer,difficult,972.09
592586195,learn,a,952.53
408576055,nothing,major,939.95
529438730,TRUE,whether,434.42
106367710,learn,arm,275.66
962304548,out,leg,57.3
943803932,friend,such,500.51
799402987,color,young,45.64
865055427,long,defense,524.76
437669596,off,under,693.11
245850629,room,teach,660.95
171379072,scene,admit,975.17
186331344,item,approach,418.44
509207606,late,low,99.02
558877809,appear,those,809.12
386219235,exactly,seem,847.44
277279161,response,agree,815.06
951908749,open,likely,973.88
738704873,who,task,26.66
362089853,month,maintain,318.03
350132551,market,school,243.08
417101995,may,look,774.85
501684002,her,example,628.07
118114275,baby,price,499.33
267357126,blue,specific,99.88
377511945,wrong,sell,895.43
308056241,rate,eye,475.45
916026893,usually,each,549.32
889411626,son,report,599.54
415498006,mind,or,418.98
630861325,today,turn,471.21
706403172,sort,get,427.85
675726325,song,most,617.1
742845107,difficult,financial,197.77
826438122,most,whatever,735.65
463169921,their,although,634.07
131387993,floor,throw,246.58
351825016,blue,on,473.61
747712258,agreement,out,416.56
147471028,claim,rest,204.45
558851313,couple,record,583.38
475748388,baby,maintain,897.67
311494758,quality,force,948.05
830274636,hot,sell,847.33
420287028,month,lawyer,800.58
784300810,watch,thousand,718.19
322114188,me,big,536.91
840992516,step,lawyer,467.06
119489493,letter,page,442.96
998524085,contain,scientist,740.94
462158307,think,me,432.47
428864223,party,spring,51.64
274769891,sort,single,951.05
557390340,table,base,130.76
804583545,already,ready,669.62
718009150,a,mean,169.81
782765017,enjoy,threat,778.89
332502754,country,defense,466.71
825663196,term,what,170.73
474213553,agent,physical,412.34
969033507,two,than,169.57
710997970,visit,establish,321.4
571018668,each,meet,294.21
572811786,these,season,23.91
417443790,wife,during,627.36
994550080,religious,none,295.78
232856281,security,sort,274.07
190203921,billion,voice,436.24
983824754,subject,tax,816.63
930774505,southern,never,768.71
666447001,risk,high,936.38
728506559,fly,body,736.77
928075487,that,stay,869.51
286623571,successful,admit,408.75
107045031,herself,local,887.73
269988521,plan,deal,558.85
180159496,hot,particularly,858.34
673320707,father,loss,717.64
812793895,hair,produce,543.6
972987024,response,reveal,730.05
688239394,would,manage,480.33
869598608,why,sell,789.01
101276211,order,cup,256.1
113219269,shoulder,full,905.48
276972330,forget,board,294.97
604482333,kind,dream,406.3
923935038,behavior,gun,52.63
550894669,sort,probably,94.26
473697046,employee,environment,131.38
511605202,democratic,set,685.59
756556240,early,off,526.68
969891797,you,lot,77.54
749753266,training,save,770.12
615845263,subject,culture,417.76
491448955,threat,choice,495.89
210179365,teach,own,644.9
362876160,always,others,891.21
595702873,else,field,842.72
879463779,who,field,875.4
431677185,cup,receive,865.93
326927886,raise,if,417.95
935947221,short,fill,324.03
514548186,on,analysis,677.59
453017171,go,war,515.72
633129833,play,try,108.78
264346702,air,through,159.91
584251547,best,oil,325.16
941865965,window,poor,235.78
364586158,machine,later,542.07
412313955,five,social,357.13
681606745,finally,close,399.67
336499843,sister,month,101.99
777987282,environment,put,848.92
420375072,upon,step,203.85
155906047,not,build,526.64
785667407,since,example,592.41
999430070,however,myself,444.97
671368064,structure,tough,815.28
437175685,structure,send,767.01
790054233,can,air,632.86
415225588,check,year,37.29
521005344,form,hot,534.02
402678593,oil,drop,784.22
969533584,type,throw,246.89
392982296,rather,three,863.98
387434765,during,girl,386.49
389221536,picture,nothing,255.9
724904566,popular,whatever,259.28
731170998,anything,wind,781.3
338939420,she,contain,542.84
882071268,idea,much,774.47
977025595,feel,might,392.53
580059046,standard,ever,710.74
220964268,talk,could,909.84
867529146,probably,allow,521.34
608545413,time,participant,369.5
701748484,moment,knowledge,565.28
948072379,son,crime,206.27
112006417,ago,meet,693.4
640416389,no,future,355.69
478618147,reality,party,881.66
120728692,deep,and,761.75
937561295,system,wait,540.13
417701146,explain,everything,220.33
374019634,article,nice,518.99
406992598,arm,significant,730.91
532581682,program,book,600.16
900085941,even,among,720.69
449622409,win,benefit,555.51
397229849,part,audience,172.94
999246636,social,prove,66.88
238107960,after,here,587.35
590426761,special,produce,915.61
957825139,morning,evidence,563.5
338220299,candidate,recent,756.68
590509668,individual,thought,378.63
864901890,black,wish,624.55
729254202,prove,alone,266.99
587424470,toward,company,359.01
130361575,poor,themselves,966.97
658922932,recent,state,309.73
348658427,itself,the,694.19
550678112,serious,everyone,814.33
463874819,opportunity,two,501.42
637223888,more,professional,440.43
477144547,state,glass,811.23
150523073,college,quickly,99.57
767371705,sometimes,protect,306.72
359874142,might,enjoy,57.52
882818677,wide,less,67.96
630290112,whom,defense,185.25
312595409,time,everybody,314.64
905440992,prove,order,200.7
115945249,catch,machine,702.22
855462991,project,weight,923.05
132116732,military,avoid,380.83
759546883,according,front,856.8
108627668,skin,case,168.33
131219389,dog,generation,243.49
561444412,adult,side,136.2
107809931,necessary,leader,258.21
490406952,a,condition,999.72
847789345,us,wide,648.7
723074725,deep,food,446.74
235739622,most,message,872.56
539743168,between,dog,801.82
478069271,sister,set,474.91
131444229,without,camera,19.62
755282035,act,poor,569.41
497879532,ok,source,431.61
511952307,power,support,556.73
581935091,mind,school,261.03
760985984,surface,of,630.06
869738948,kind,senior,736.31
789965879,view,wife,594.51
734280921,change,myself,738.24
127800470,bill,face,399.3
339223196,price,country,39.04
916485203,agreement,everything,778.57
846629336,so,ball,428.76
214315292,meeting,pick,578.77
170318549,lot,what,606
289963659,peace,town,983.62
422880947,understand,position,290.52
813670325,way,could,683.72
222543079,ten,system,544.92
898230033,follow,its,492.64
227625748,maintain,candidate,10.3
255905273,study,sea,941.38
764202099,gas,meeting,982.09
119347435,then,easy,671.24
528610516,than,simple,280.69
500823318,car,important,572.63
517086803,point,option,957.26
778821371,single,success,806.28
479593374,significant,win,224.97
797864932,national,knowledge,405.17
630842364,ahead,away,658.68
585218480,building,might,723.2
382752520,Mrs,enjoy,945.29
300992658,quickly,discuss,728.98
378298039,statement,such,148.41
316001280,data,dream,878.02
519408201,guy,face,677.79
583560232,but,those,118.68
417940695,institution,rule,606.64
699085277,mouth,want,382.53
961505956,grow,property,485.09
282546114,really,choose,654.35
264295033,big,especially,283.5
838810697,stage,base,474.95
450022583,plant,risk,822.26
419632722,right,network,596.98
313844369,think,general,679.9
104283386,trouble,experience,679.42
707651393,senior,think,406.67
211624287,wait,break,931.19
835765198,plan,turn,373.9
577751721,center,trade,210.61
148990463,bill,recognize,140.79
735257452,or,decision,582.94
519695508,you,child,606.3
509586596,team,pay,514.52
135428708,finish,cell,84.7
991654228,inside,century,236.24
571604078,next,cause,815.62
328919117,treatment,at,900.58
120501428,such,training,211.79
172152394,last,relationship,73.6
908612414,ago,to,813.67
629744977,pass,state,524.42
655392388,authority,sometimes,621.36
698993214,former,goal,166.82
367031757,sing,me,335.11
932881135,her,full,736.27
862421019,him,apply,784.79
458415834,analysis,something,253.33
327948263,rest,service,181.44
211633998,quickly,measure,607.07
545623472,evening,crime,370.73
813993670,order,these,310.7
150068066,debate,news,840.43
659587232,all,kid,811.44
258201702,image,job,405.05
727164294,book,analysis,666.74
251806513,up,camera,952
858977341,prepare,we,922.93
303208345,resource,tend,298.42
322679370,side,remember,651.11
441366997,leader,view,989.02
141821006,change,culture,642.07
602881520,enough,candidate,802.53
366478834,never,pressure,800.42
641344029,instead,reveal,887.83
848445582,few,consider,592.64
570984440,radio,medical,326.1
937965259,serious,arrive,382.26
662642592,ball,body,142.38
382307938,what,specific,213.46
197763166,yes,control,770.74
434388354,research,arm,649.43
784529164,decision,political,594.41
641518088,her,treat,938.89
215036345,money,need,496.61
753535094,old,school,16.9
993608841,professional,tell,862.23
244561382,music,training,199.83
332358261,ground,board,619.6
868133077,study,theory,622.88
991314493,toward,magazine,693.56
264142837,western,develop,249.81
398915418,later,prepare,724.01
208232893,spring,care,799.91
346584488,maintain,include,906.27
809701413,well,change,461.98
799116046,once,serious,96.68
562089283,program,public,317.92
776551303,girl,above,955.83
646635445,quite,forget,165.49
992661779,join,situation,591.18
435193672,identify,safe,447.79
751236833,perform,mention,66.64
307557651,lay,fear,463.87
441674737,single,green,832.86
676743462,every,decision,755.88
452900271,room,discuss,968.48
422091600,in,fish,641.81
268970253,environment,particularly,847.43
103461202,nature,film,188.04
540077434,try,ball,162.94
175189702,follow,where,733.23
320729439,save,this,93.96
156427239,surface,arrive,848.27
208347271,option,firm,182.41
126977498,vote,success,390.72
850777848,white,want,601.07
882532683,production,city,90.81
925142911,claim,build,773.36
554579204,anyone,all,371.71
398411973,prove,message,12.03
414414228,bag,next,590.89
538074894,trouble,player,137.45
301768454,collection,fly,266.27
821958636,law,fast,463.68
711036193,information,sort,172.02
750037673,wide,enjoy,676.26
431471473,which,boy,524.61
163449023,consumer,support,43
405249653,poor,say,771.02
568266817,lot,reduce,660.16
914858600,enter,wish,153.88
127831429,season,little,960.7
511762788,center,people,414.51
567275896,at,data,194.59
764382641,election,stay,817.65
975552264,money,behavior,156.49
363001731,able,likely,185.01
571184565,character,Mrs,726.29
281392574,open,without,921.83
873868948,say,against,526.15
285173189,another,stop,865.46
586749273,include,Mr,741.33
722847843,bad,thank,740.56
539087857,subject,near,805.03
810981599,public,official,667.82
986554608,focus,act,190.01
462414904,beat,large,795.34
358815200,reveal,money,927.37
119939093,along,back,138.92
339123113,into,grow,403.15
640685751,page,across,401.84
686718952,nothing,building,278.99
341305444,reveal,next,879.56
492683500,agreement,free,980.85
814999205,as,billion,75.92
135469117,computer,college,742.84
341245440,south,smile,893.86
313889962,contain,organization,957.62
261630312,employee,event,410.89
938152706,determine,property,997.51
446905241,job,general,934.1
357174123,quickly,none,403.46
182619505,note,red,706.21
104260442,source,well,204.47
501105796,organization,clear,395.3
277169887,much,along,847.46
899697741,whom,against,634.32
107322521,again,expect,907.95
493698134,more,agent,385
733693390,order,walk,725.28
180040711,source,cup,499.37
325521344,wrong,set,39.68
754151745,dream,perform,883.01
843167926,when,short,158.53
944965082,three,per,388.78
923919856,remember,gas,322.63
524434760,standard,former,739.87
620716269,meet,deep,458.28
560114860,economy,Congress,244.72
843084533,most,back,360.35
650837522,produce,listen,183.82
874305590,entire,me,180.35
253145272,by,message,740.54
153619010,if,even,667.04
954657954,attention,school,236.99
416549584,minute,he,765.78
583393965,hundred,make,846.6
901464708,week,there,74.12
972892959,star,perhaps,707.26
243578732,simply,there,45.24
621898072,nothing,rest,382.74
129642308,improve,or,50.86
851657886,college,toward,787.49
784493837,base,lay,219.03
899325767,doctor,cut,476.91
515190981,bill,name,171.36
847564659,left,end,902.29
328211419,letter,able,29.43
606948102,difficult,yard,577.3
864842302,anything,authority,333.07
631173540,century,question,770.28
263598614,month,TRUE,766.12
878278571,cut,paper,30.76
886339551,live,dinner,468.41
846906591,per,likely,324.87
544544160,value,create,601.5
478017962,thank,drive,160.01
564602628,sit,itself,780.92
185489759,see,push,735.95
113320046,wife,could,156.7
696304061,require,main,65.73
555523036,want,officer,566.7
622158719,out,group,449
648074018,husband,own,430.59
399078403,language,question,262.89
854237876,check,near,764.47
753614193,nothing,choice,402.77
703425722,meeting,down,541.02
972190064,federal,well,986.45
769364493,year,successful,78.53
214882141,my,as,509.63
442747087,last,term,445.21
139310982,news,should,897.43
614327034,forget,simply,377.47
573693442,skill,actually,401.25
373904916,here,soldier,530.42
397988327,condition,theory,311.89
317428322,difference,similar,592.35
325680760,exactly,cold,574.98
738861419,toward,image,533.07
839321713,lawyer,brother,265.46
530579943,want,PM,296.94
154144672,group,tax,996.59
123705148,claim,soon,160.12
935862542,property,already,744.21
939782012,eight,enter,991.79
637089136,remain,sound,121.01
676608379,individual,scene,282.96
985666476,institution,check,80.59
565944133,decide,amount,627.93
587922800,glass,life,222.84
759024930,president,rich,679.1
267179013,matter,final,230.69
104474194,pull,finish,341.11
695229726,very,summer,511.85
939978485,anything,investment,963.61
702530211,maintain,ten,239.27
945138864,from,president,434.96
976016789,let,old,589.4
956564243,so,care,513.16
167456980,short,war,336
323702707,recent,economic,355.02
132473277,see,individual,581.73
640008614,myself,heavy,161.07
644045284,environment,door,259.38
110815814,what,environment,478.2
437076005,ten,trip,866.28
442049550,son,similar,13.58
362691767,religious,manage,134.87
682402785,society,personal,416.63
802714365,shake,goal,743.8
891946657,a,late,479.05
674842912,when,system,784.52
517986391,likely,boy,494.9
692748400,grow,cause,880.32
254675089,interview,fire,730.28
262597842,side,in,370.84
579509114,wide,yet,695.99
935973119,here,politics,680.15
999702104,voice,reduce,892.5
617030870,first,big,181.73
889549324,whose,technology,104.41
872118958,card,who,784.47
273084179,draw,boy,393.03
714106672,nothing,she,659.73
669304725,by,information,408.65
215607673,she,focus,943.48
612581281,each,here,363.82
189591618,news,loss,847.92
764732429,book,physical,60.36
721194008,its,Congress,420.19
337328813,they,close,816.08
983654597,eight,because,447.91
807370672,environment,determine,896.16
533510272,military,reason,277.03
691173066,artist,very,717.5
700421532,amount,head,77.7
968097512,what,major,320.71
342066268,decade,happen,276.53
597947864,draw,shake,695.66
106933168,arm,difficult,639.26
250325351,establish,send,139.89
261169311,miss,what,358.63
874584043,government,girl,392.15
690156665,perform,theory,377
123447331,stop,cultural,132.81
620802186,get,hold,919.52
354242715,important,get,908.39
762486395,spend,security,164.46
336594964,speak,tell,988.53
616566895,community,grow,849.43
658844010,ready,anyone,283.13
598147360,tell,action,711.64
528300872,particular,term,584.62
754766321,fight,stuff,349.02
361244165,point,movie,836.44
