CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU
17964,M,New Jersey,5,18630,1/23/2019,GGOEGOCC017599
17964,M,New Jersey,5,18657,1/23/2019,GGOEGOAQ018099
17964,M,New Jersey,5,18657,1/23/2019,GGOEGOAQ020099
15640,F,California,30,18963,1/27/2019,GGOEAFKQ020599
15574,F,New York,5,18963,1/27/2019,GGOEGFKQ020399
15574,F,New York,5,18963,1/27/2019,GGOEGOAA017099
15574,F,New York,5,18963,1/27/2019,GGOEGOXQ016399
15574,F,New York,5,18967,1/27/2019,GGOEGOAB015899
15574,F,New York,5,18967,1/27/2019,GGOEGOXQ016399
15574,F,New York,5,18969,1/27/2019,GGOEGFKQ020399
15574,F,New York,5,18969,1/27/2019,GGOEGKAA019299
15574,F,New York,5,18969,1/27/2019,GGOEGOAQ020099
15574,F,New York,5,18969,1/27/2019,GGOEGOBG023599
15574,F,New York,5,18970,1/27/2019,GGOEGOLC013299
15574,F,New York,5,18970,1/27/2019,GGOEGOLC014299
15574,F,New York,5,18971,1/27/2019,GGOEGOAB022499
15574,F,New York,5,18986,1/27/2019,GGOEGFKQ020399
15574,F,New York,5,18996,1/27/2019,GGOEAFKQ020599
15574,F,New York,5,18996,1/27/2019,GGOEGFKQ020399
15574,F,New York,5,18996,1/27/2019,GGOEYFKQ020699
15574,F,New York,5,19006,1/27/2019,GGOEGOAQ015999
15574,F,New York,5,19008,1/27/2019,GGOEAFKQ020499
15574,F,New York,5,19008,1/27/2019,GGOEAFKQ020599
15574,F,New York,5,19014,1/27/2019,GGOEGGOA017399
15574,F,New York,5,19014,1/27/2019,GGOEGOAB021699
15574,F,New York,5,19014,1/27/2019,GGOEGOAC021799
15574,F,New York,5,19014,1/27/2019,GGOEGOAQ018099
16770,F,Chicago,26,19017,1/27/2019,GGOEYFKQ020699
16770,F,Chicago,26,19017,1/27/2019,GGOEYOLR018699
16150,F,Washington DC,34,19270,1/31/2019,GGOEGOAR013099
16150,F,Washington DC,34,19270,1/31/2019,GGOEGOCB017499
16150,F,Washington DC,34,19273,1/31/2019,GGOEGOAB021699
16150,F,Washington DC,34,19282,1/31/2019,GGOEYOLR018699
17552,F,New York,44,19287,1/31/2019,GGOEGOAQ020099
14236,F,Chicago,18,19287,1/31/2019,GGOEGOCR017899
17961,F,California,10,19292,1/31/2019,GGOEGFKQ020399
17961,F,California,10,19292,1/31/2019,GGOEGOCC017599
17961,F,California,10,19294,1/31/2019,GGOEYOLR018699
14573,M,California,40,19300,1/31/2019,GGOEGOAR013099
14573,M,California,40,19300,1/31/2019,GGOEGOCR017899
14573,M,California,40,19301,1/31/2019,GGOEAFKQ020599
14573,M,California,40,19301,1/31/2019,GGOEGFKQ020399
14573,M,California,40,19307,1/31/2019,GGOEAOCH014199
14573,M,California,40,19307,1/31/2019,GGOEYOLR080599
14573,M,California,40,19309,1/31/2019,GGOEGOAC016199
14573,M,California,40,19309,1/31/2019,GGOEGOCB017499
14573,M,California,40,19312,1/31/2019,GGOEYOLR018699
14573,M,California,40,19316,1/31/2019,GGOEYOLR018699
14573,M,California,40,19322,1/31/2019,GGOEGOLC013299
14573,M,California,40,19325,1/31/2019,GGOEAFKQ020599
14573,M,California,40,19325,1/31/2019,GGOEGFKQ020399
14573,M,California,40,19325,1/31/2019,GGOEYFKQ020699
14573,M,California,40,19331,1/31/2019,GGOEGOAC021799
14573,M,California,40,19331,1/31/2019,GGOEYOLR018699
14573,M,California,40,19334,1/31/2019,GGOEGOAQ020099
14573,M,California,40,19334,1/31/2019,GGOEGOLC014299
14213,F,California,25,19350,1/31/2019,GGOEGOCB017499
17850,M,Chicago,12,16682,1/1/2019,GGOEGAAB010516
17850,M,Chicago,12,16697,1/1/2019,GGOEGAAJ073414
17850,M,Chicago,12,16704,1/1/2019,GGOEGAPB058615
17850,M,Chicago,12,16706,1/1/2019,GGOEGAAB010517
17850,M,Chicago,12,16715,1/1/2019,GGOEYAFB073115
17850,M,Chicago,12,16716,1/1/2019,GGOEGAAJ073415
13047,M,California,43,16682,1/1/2019,GGOEYAAB031816
13047,M,California,43,16685,1/1/2019,GGOEGAAR010714
13047,M,California,43,16685,1/1/2019,GGOEGAEQ027913
12583,M,Chicago,33,16693,1/1/2019,GGOEGATB060415
12583,M,Chicago,33,16695,1/1/2019,GGOEGAAJ080615
12583,M,Chicago,33,16695,1/1/2019,GGOEGAAL010615
12583,M,Chicago,33,16695,1/1/2019,GGOEGAEB027814
12583,M,Chicago,33,16695,1/1/2019,GGOEGAEC029114
12583,M,Chicago,33,16695,1/1/2019,GGOEGAER029714
12583,M,Chicago,33,16695,1/1/2019,GGOEGAFJ036214
12583,M,Chicago,33,16695,1/1/2019,GGOEGAYC068324
12583,M,Chicago,33,16695,1/1/2019,GGOEGAYH068425
15291,M,California,32,16726,1/1/2019,GGOEGAEC029114
15291,M,California,32,16726,1/1/2019,GGOEGAPB058214
17850,M,Chicago,12,16887,1/3/2019,GGOEAAAJ032416
17850,M,Chicago,12,16887,1/3/2019,GGOEAAAJ034516
17850,M,Chicago,12,16887,1/3/2019,GGOEGAAJ059116
17850,M,Chicago,12,16887,1/3/2019,GGOEGAAQ033916
17850,M,Chicago,12,16887,1/3/2019,GGOEGAFJ036216
12431,F,New Jersey,14,16820,1/3/2019,GGOEGADJ059714
12431,F,New Jersey,14,16820,1/3/2019,GGOEYAEJ033516
17511,F,Chicago,25,16832,1/3/2019,GGOEGADJ059413
17511,F,Chicago,25,16834,1/3/2019,GGOEGALL074615
17511,F,Chicago,25,16834,1/3/2019,GGOEGAXC065255
17511,F,Chicago,25,16834,1/3/2019,GGOEGAXH065330
17511,F,Chicago,25,16840,1/3/2019,GGOEYHPB072210
13705,F,Chicago,39,16848,1/3/2019,GGOEYHPB072210
13408,M,Chicago,30,16858,1/3/2019,GGOEGAEB027815
13408,M,Chicago,30,16858,1/3/2019,GGOEGAEQ027914
17924,M,New Jersey,26,16887,1/3/2019,GGOEGHPB071610
15862,F,California,24,16906,1/3/2019,GGOEGAAJ073415
15862,F,California,24,16906,1/3/2019,GGOEGAAL010615
15862,F,California,24,16906,1/3/2019,GGOEGAAR010714
15862,F,California,24,16927,1/3/2019,GGOEGAAJ073415
15862,F,California,24,16927,1/3/2019,GGOEGAAR010715
15862,F,California,24,16927,1/3/2019,GGOEGALJ034413
15862,F,California,24,16936,1/3/2019,GGOEGAAJ032616
15862,F,California,24,16936,1/3/2019,GGOEGADC059516
15862,F,California,24,16936,1/3/2019,GGOEGAEC033116
15862,F,California,24,16936,1/3/2019,GGOEGAER029215
15862,F,California,24,16936,1/3/2019,GGOEGAFB035816
15862,F,California,24,16936,1/3/2019,GGOEGATC060314
15862,F,California,24,16937,1/3/2019,GGOEGALQ034214
15862,F,California,24,16937,1/3/2019,GGOEGAPB057814
15862,F,California,24,16937,1/3/2019,GGOEGAQJ058714
12791,F,Washington DC,26,16956,1/3/2019,GGOEGAAQ010417
17850,M,Chicago,12,16992,1/4/2019,GGOEGAAJ080615
17850,M,Chicago,12,16992,1/4/2019,GGOEGAAJ080616
17850,M,Chicago,12,16992,1/4/2019,GGOEGADB057315
14307,F,California,28,16992,1/4/2019,GGOEGADB059215
14307,F,California,28,16992,1/4/2019,GGOEGADJ057115
14307,F,California,28,16992,1/4/2019,GGOEGADJ059715
14307,F,California,28,16993,1/4/2019,GGOEGADB059615
14307,F,California,28,16996,1/4/2019,GGOEGAWH061353
14307,F,California,28,16997,1/4/2019,GGOEGAWH061353
14307,F,California,28,16998,1/4/2019,GGOEGAER029714
14307,F,California,28,17002,1/4/2019,GGOEGADB057315
14307,F,California,28,17002,1/4/2019,GGOEGHPB071610
14307,F,California,28,17015,1/4/2019,GGOEGAEJ031315
14307,F,California,28,17015,1/4/2019,GGOEGAFB035815
17908,F,California,15,17027,1/4/2019,GGOEGAAB058913
17908,F,California,15,17027,1/4/2019,GGOEGAAJ032613
17908,F,California,15,17029,1/4/2019,GGOEGADJ056813
17908,F,California,15,17032,1/4/2019,GGOEGAAR010714
17908,F,California,15,17032,1/4/2019,GGOEGAEC033113
17908,F,California,15,17033,1/4/2019,GGOEGAAQ010414
17908,F,California,15,17033,1/4/2019,GGOEGAAQ010415
17908,F,California,15,17033,1/4/2019,GGOEGAAQ010417
17908,F,California,15,17036,1/4/2019,GGOEGAAJ080615
17908,F,California,15,17036,1/4/2019,GGOEGADC059515
17908,F,California,15,17050,1/4/2019,GGOEYHPB072210
17908,F,California,15,17062,1/4/2019,GGOEGAQB036015
17908,F,California,15,17065,1/4/2019,GGOEGATB060413
17920,F,California,18,17065,1/4/2019,GGOEGATC060313
17920,F,California,18,17079,1/4/2019,GGOEGADJ059416
17920,F,California,18,17079,1/4/2019,GGOEGAER029213
17920,F,California,18,17080,1/4/2019,GGOEAAXC066430
17920,F,California,18,17081,1/4/2019,GGOEAAXN066330
17850,M,Chicago,12,18017,1/16/2019,GGOEAAEB031614
17850,M,Chicago,12,18017,1/16/2019,GGOEGAEC033115
17850,M,Chicago,12,18017,1/16/2019,GGOEGALP036317
17850,M,Chicago,12,18017,1/16/2019,GGOEGAPJ058013
17850,M,Chicago,12,18019,1/16/2019,GGOEGAFB035816
13065,F,Chicago,32,17950,1/16/2019,GGOEAAAB034915
13065,F,Chicago,32,17950,1/16/2019,GGOEGAAQ033915
13065,F,Chicago,32,17950,1/16/2019,GGOEGADJ059714
13065,F,Chicago,32,17950,1/16/2019,GGOEGADJ059715
13065,F,Chicago,32,17950,1/16/2019,GGOEGATB060414
13065,F,Chicago,32,17950,1/16/2019,GGOEGATB060415
13065,F,Chicago,32,17951,1/16/2019,GGOEGAAJ032714
14606,F,Chicago,33,17951,1/16/2019,GGOEGAAL010616
14606,F,Chicago,33,17951,1/16/2019,GGOEGAAR010715
14606,F,Chicago,33,17951,1/16/2019,GGOEGAFJ036214
14606,F,Chicago,33,17951,1/16/2019,GGOEGAFJ036215
14606,F,Chicago,33,17952,1/16/2019,GGOEYHPB072210
14606,F,Chicago,33,17968,1/16/2019,GGOEGAPB058212
14606,F,Chicago,33,17980,1/16/2019,GGOEAAAB034915
14606,F,Chicago,33,17984,1/16/2019,GGOEGAAJ080615
16835,M,Chicago,11,17985,1/16/2019,GGOEAAAJ031917
16835,M,Chicago,11,17985,1/16/2019,GGOEGAAB010515
16835,M,Chicago,11,17985,1/16/2019,GGOEGAAR010715
16835,M,Chicago,11,17985,1/16/2019,GGOEGAEQ027913
13576,M,New York,23,17986,1/16/2019,GGOEAAAB034915
13576,M,New York,23,17986,1/16/2019,GGOEGAEA030414
18011,M,California,7,17997,1/16/2019,GGOEGAAJ080615
18011,M,California,7,17997,1/16/2019,GGOEGAXR065128
18011,M,California,7,18009,1/16/2019,GGOEGAAJ059114
18011,M,California,7,18010,1/16/2019,GGOEAAXN066329
18011,M,California,7,18010,1/16/2019,GGOEGAQB036014
18011,M,California,7,18010,1/16/2019,GGOEGAXC065629
17850,M,Chicago,12,18024,1/17/2019,GGOEGAAQ010415
17850,M,Chicago,12,18028,1/17/2019,GGOEGAFJ036216
17850,M,Chicago,12,18031,1/17/2019,GGOEYAAJ032515
17850,M,Chicago,12,18031,1/17/2019,GGOEYAAJ032517
17850,M,Chicago,12,18076,1/17/2019,GGOEAAEB031617
17850,M,Chicago,12,18076,1/17/2019,GGOEGAAJ080615
17850,M,Chicago,12,18098,1/17/2019,GGOEGAAQ010413
17850,M,Chicago,12,18099,1/17/2019,GGOEGAAQ010413
17850,M,Chicago,12,18099,1/17/2019,GGOEGAAQ010414
17850,M,Chicago,12,18099,1/17/2019,GGOEGAAQ010415
17850,M,Chicago,12,18100,1/17/2019,GGOEAAYJ068824
17850,M,Chicago,12,18114,1/17/2019,GGOEGAAR010715
14741,M,California,32,18038,1/17/2019,GGOEGAAJ032615
14741,M,California,32,18038,1/17/2019,GGOEGAXJ065529
14741,M,California,32,18038,1/17/2019,GGOEGAXQ067155
13715,M,California,23,18044,1/17/2019,GGOEGAEB027814
13715,M,California,23,18044,1/17/2019,GGOEGAEQ027914
13715,M,California,23,18056,1/17/2019,GGOEGAQB036013
14092,F,Chicago,41,18057,1/17/2019,GGOEGADC059514
17732,F,Chicago,8,18065,1/17/2019,GGOEGAYQ069025
15752,F,New York,27,18086,1/17/2019,GGOEGAAJ032714
15752,F,New York,27,18087,1/17/2019,GGOEAHPJ074410
15752,F,New York,27,18094,1/17/2019,GGOEAAFB035913
17855,F,New York,13,18109,1/17/2019,GGOEGAAL010616
17855,F,New York,13,18109,1/17/2019,GGOEGAER029215
17855,F,New York,13,18110,1/17/2019,GGOEGAAJ073416
17855,F,New York,13,18110,1/17/2019,GGOEGADB056916
17855,F,New York,13,18114,1/17/2019,GGOEAAAB034816
14047,F,California,10,18115,1/17/2019,GGOEGHPB071610
17925,M,New York,12,18116,1/17/2019,GGOEGAEC029114
13941,F,New York,38,18116,1/17/2019,GGOEGAER029714
13941,F,New York,38,18123,1/17/2019,GGOEGAAL010615
17017,M,California,40,18123,1/17/2019,GGOEGAEJ033315
17017,M,California,40,18135,1/17/2019,GGOEGAAB033815
17017,M,California,40,18135,1/17/2019,GGOEGAAQ010415
17017,M,California,40,18138,1/17/2019,GGOEAAFB035913
14135,F,Chicago,21,18142,1/17/2019,GGOEYHPB072210
14135,F,Chicago,21,18144,1/17/2019,GGOEGAAL010616
17850,M,Chicago,12,18219,1/18/2019,GGOEGALP036315
17850,M,Chicago,12,18221,1/18/2019,GGOEGAAJ032316
17850,M,Chicago,12,18238,1/18/2019,GGOEAAWC062450
17850,M,Chicago,12,18238,1/18/2019,GGOEAAXN066328
14135,F,Chicago,21,18146,1/18/2019,GGOEGAYB068025
14135,F,Chicago,21,18146,1/18/2019,GGOEGAYL068125
14135,F,Chicago,21,18146,1/18/2019,GGOEYAYR068625
14135,F,Chicago,21,18147,1/18/2019,GGOEGAAB033815
14135,F,Chicago,21,18148,1/18/2019,GGOEYAYR068625
14135,F,Chicago,21,18149,1/18/2019,GGOEGAFB035816
14135,F,Chicago,21,18150,1/18/2019,GGOEAAWH061548
14135,F,Chicago,21,18150,1/18/2019,GGOEGAWH061348
14135,F,Chicago,21,18150,1/18/2019,GGOEYAWR062349
14135,F,Chicago,21,18151,1/18/2019,GGOEGAQB036015
14135,F,Chicago,21,18153,1/18/2019,GGOEYAEJ029013
14135,F,Chicago,21,18153,1/18/2019,GGOEYAQB073213
13108,F,Chicago,45,18154,1/18/2019,GGOEGAAJ080614
15601,F,Chicago,46,18159,1/18/2019,GGOEGAQB036015
15601,F,Chicago,46,18163,1/18/2019,GGOEGAEA030413
15601,F,Chicago,46,18167,1/18/2019,GGOEGAWR061153
15601,F,Chicago,46,18171,1/18/2019,GGOEGAER029213
15601,F,Chicago,46,18178,1/18/2019,GGOEGAAQ010414
15601,F,Chicago,46,18178,1/18/2019,GGOEGAEA030415
15601,F,Chicago,46,18178,1/18/2019,GGOEGAEC033114
15601,F,Chicago,46,18178,1/18/2019,GGOEGAEQ027915
15601,F,Chicago,46,18178,1/18/2019,GGOEGAXQ067128
15601,F,Chicago,46,18181,1/18/2019,GGOEYAQB073214
15601,F,Chicago,46,18182,1/18/2019,GGOEGAAB010515
15601,F,Chicago,46,18182,1/18/2019,GGOEGAAL010614
15601,F,Chicago,46,18183,1/18/2019,GGOEGAAR010716
15601,F,Chicago,46,18185,1/18/2019,GGOEGAAR010716
15601,F,Chicago,46,18188,1/18/2019,GGOEGADJ056817
13418,F,New York,22,18188,1/18/2019,GGOEGAEJ031317
13418,F,New York,22,18188,1/18/2019,GGOEGAFB035817
15658,M,Chicago,24,18201,1/18/2019,GGOEYAAB034613
15658,M,Chicago,24,18201,1/18/2019,GGOEYAAB034614
15658,M,Chicago,24,18201,1/18/2019,GGOEYAAB034615
15658,M,Chicago,24,18201,1/18/2019,GGOEYAAB034616
15658,M,Chicago,24,18201,1/18/2019,GGOEYAAB034617
15658,M,Chicago,24,18201,1/18/2019,GGOEYAEJ029513
15658,M,Chicago,24,18201,1/18/2019,GGOEYAEJ029514
15658,M,Chicago,24,18201,1/18/2019,GGOEYAEJ029515
14388,F,California,6,18239,1/18/2019,GGOEGAAB010514
14388,F,California,6,18239,1/18/2019,GGOEYAAQ031714
14388,F,California,6,18245,1/18/2019,GGOEGAYH068424
14901,F,Chicago,4,18245,1/18/2019,GGOEGHPB071610
14901,F,Chicago,4,18248,1/18/2019,GGOEGAEC033114
14901,F,Chicago,4,18256,1/18/2019,GGOEGAAJ032615
14901,F,Chicago,4,18256,1/18/2019,GGOEGADJ057115
14060,F,Chicago,22,18457,1/21/2019,GGOEAAEJ030916
14060,F,Chicago,22,18457,1/21/2019,GGOEGAEJ031316
15923,F,Chicago,34,18465,1/21/2019,GGOEGAAQ010415
15923,F,Chicago,34,18466,1/21/2019,GGOEGADB056715
15923,F,Chicago,34,18470,1/21/2019,GGOEGAAJ057015
15923,F,Chicago,34,18476,1/21/2019,GGOEGAEQ027915
16752,M,New York,42,18477,1/21/2019,GGOEGAAB033815
16752,M,New York,42,18477,1/21/2019,GGOEGAAQ010415
16752,M,New York,42,18477,1/21/2019,GGOEGAEJ033315
17287,F,Washington DC,45,18487,1/21/2019,GGOEGAEQ027915
17287,F,Washington DC,45,18487,1/21/2019,GGOEGALB036514
17287,F,Washington DC,45,18491,1/21/2019,GGOEGAAJ073416
17287,F,Washington DC,45,18491,1/21/2019,GGOEYAAJ032516
17850,M,Chicago,12,18498,1/22/2019,GGOEGAAJ073414
17850,M,Chicago,12,18525,1/22/2019,GGOEGAEC029116
17850,M,Chicago,12,18525,1/22/2019,GGOEGAQB036016
17850,M,Chicago,12,18534,1/22/2019,GGOEGAAQ010415
17850,M,Chicago,12,18534,1/22/2019,GGOEGADJ059415
15363,M,New York,32,18534,1/22/2019,GGOEGAFB035815
15363,M,New York,32,18534,1/22/2019,GGOEGAPB058613
15363,M,New York,32,18534,1/22/2019,GGOEGAPB058614
15363,M,New York,32,18534,1/22/2019,GGOEGAPJ058013
15363,M,New York,32,18534,1/22/2019,GGOEGAQB036013
15363,M,New York,32,18534,1/22/2019,GGOEGAQB036014
15363,M,New York,32,18534,1/22/2019,GGOEGAWC062849
15363,M,New York,32,18534,1/22/2019,GGOEGAXC065629
15363,M,New York,32,18534,1/22/2019,GGOEGAXJ065729
15363,M,New York,32,18534,1/22/2019,GGOEGAXL065929
15363,M,New York,32,18534,1/22/2019,GGOEGAXL065955
15363,M,New York,32,18534,1/22/2019,GGOEGAYB068024
15363,M,New York,32,18534,1/22/2019,GGOEGAYQ068925
12915,F,Washington DC,3,18542,1/22/2019,GGOEGAEC029116
15544,M,Chicago,22,18544,1/22/2019,GGOEGAAB010514
15544,M,Chicago,22,18544,1/22/2019,GGOEGAXC065229
15544,M,Chicago,22,18544,1/22/2019,GGOEGAYH068424
15544,M,Chicago,22,18547,1/22/2019,GGOEAAXJ066228
15544,M,Chicago,22,18547,1/22/2019,GGOEGAXQ067128
15544,M,Chicago,22,18549,1/22/2019,GGOEGAAJ032616
15544,M,Chicago,22,18557,1/22/2019,GGOEGAXQ067128
15738,M,New Jersey,16,18559,1/22/2019,GGOEYAAB034613
15738,M,New Jersey,16,18565,1/22/2019,GGOEGAAJ080614
15827,F,Chicago,3,18574,1/22/2019,GGOEGAFB035814
15827,F,Chicago,3,18574,1/22/2019,GGOEGAFB035815
15827,F,Chicago,3,18574,1/22/2019,GGOEGAFB035816
17850,M,Chicago,12,18745,1/24/2019,GGOEGAFJ036214
17850,M,Chicago,12,18745,1/24/2019,GGOEGALJ036414
17850,M,Chicago,12,18745,1/24/2019,GGOEGHPB071610
17850,M,Chicago,12,18745,1/24/2019,GGOEYHPB072210
17850,M,Chicago,12,18750,1/24/2019,GGOEGAAL010616
17850,M,Chicago,12,18756,1/24/2019,GGOEGAER029716
17850,M,Chicago,12,18761,1/24/2019,GGOEGAER029713
17850,M,Chicago,12,18764,1/24/2019,GGOEAAAJ032415
16510,F,California,39,18689,1/24/2019,GGOEAAWJ062549
16510,F,California,39,18689,1/24/2019,GGOEGAWR061849
16510,F,California,39,18689,1/24/2019,GGOEYAWJ061448
17802,F,California,13,18690,1/24/2019,GGOEGAWC062849
17976,M,Washington DC,12,18700,1/24/2019,GGOEGAQB036017
17976,M,Washington DC,12,18703,1/24/2019,GGOEGALQ034213
17976,M,Washington DC,12,18705,1/24/2019,GGOEYAAB031815
17976,M,Washington DC,12,18708,1/24/2019,GGOEGADJ059716
17976,M,Washington DC,12,18709,1/24/2019,GGOEGAAJ080614
17976,M,Washington DC,12,18709,1/24/2019,GGOEGAEC033114
17976,M,Washington DC,12,18709,1/24/2019,GGOEGAER035514
17976,M,Washington DC,12,18709,1/24/2019,GGOEGALB034113
17976,M,Washington DC,12,18710,1/24/2019,GGOEGAEJ031313
17976,M,Washington DC,12,18710,1/24/2019,GGOEGAEJ031314
17976,M,Washington DC,12,18710,1/24/2019,GGOEGAEJ031315
17976,M,Washington DC,12,18716,1/24/2019,GGOEGADC059314
17976,M,Washington DC,12,18730,1/24/2019,GGOEGAAL010614
17976,M,Washington DC,12,18730,1/24/2019,GGOEGAEB027815
17976,M,Washington DC,12,18730,1/24/2019,GGOEGAEB027816
14449,M,New Jersey,39,18772,1/24/2019,GGOEAAFB035915
17850,M,Chicago,12,18926,1/26/2019,GGOEAAFB035915
17850,M,Chicago,12,18927,1/26/2019,GGOEAAEJ035713
17850,M,Chicago,12,18927,1/26/2019,GGOEGADB059613
17850,M,Chicago,12,18927,1/26/2019,GGOEGAEC033113
17850,M,Chicago,12,18930,1/26/2019,GGOEGAWH061349
17850,M,Chicago,12,18930,1/26/2019,GGOEGAWR061149
17850,M,Chicago,12,18932,1/26/2019,GGOEGAPB058215
17850,M,Chicago,12,18932,1/26/2019,GGOEGAQJ058714
17850,M,Chicago,12,18932,1/26/2019,GGOEGAXL065930
17850,M,Chicago,12,18935,1/26/2019,GGOEGAWC062850
13767,F,Chicago,29,18957,1/26/2019,GGOEGAAB010513
13767,F,Chicago,29,18957,1/26/2019,GGOEGAXJ065728
13767,F,Chicago,29,18957,1/26/2019,GGOEGAXL065928
17460,F,California,35,18881,1/26/2019,GGOEGAQB036013
15823,M,New York,27,18881,1/26/2019,GGOEAAFB035914
17567,F,California,9,18881,1/26/2019,GGOEGAQB036014
17567,F,California,9,18881,1/26/2019,GGOEYAFB073117
17567,F,California,9,18886,1/26/2019,GGOEGAAQ010413
17567,F,California,9,18886,1/26/2019,GGOEGAAQ010414
17567,F,California,9,18886,1/26/2019,GGOEGAAQ010415
17567,F,California,9,18886,1/26/2019,GGOEGAEQ027913
17567,F,California,9,18886,1/26/2019,GGOEGAEQ027914
17567,F,California,9,18886,1/26/2019,GGOEGAEQ027915
15061,M,California,7,18901,1/26/2019,GGOEGAEB031516
15061,M,California,7,18901,1/26/2019,GGOEGAFB035816
15061,M,California,7,18905,1/26/2019,GGOEGAWC062849
15061,M,California,7,18906,1/26/2019,GGOEGAAL010615
15061,M,California,7,18906,1/26/2019,GGOEGAEQ027914
15061,M,California,7,18919,1/26/2019,GGOEGAAJ080613
15061,M,California,7,18919,1/26/2019,GGOEGAEB031513
15061,M,California,7,18919,1/26/2019,GGOEGAFB035813
15061,M,California,7,18922,1/26/2019,GGOEYAFB073115
15061,M,California,7,18923,1/26/2019,GGOEGAAQ010415
15061,M,California,7,18923,1/26/2019,GGOEGAEJ035314
15061,M,California,7,18923,1/26/2019,GGOEGAER033213
15061,M,California,7,18923,1/26/2019,GGOEGAFB035815
15061,M,California,7,18924,1/26/2019,GGOEAAEB031213
15061,M,California,7,18924,1/26/2019,GGOEGAAB010515
15061,M,California,7,18924,1/26/2019,GGOEGAAJ032315
15061,M,California,7,18930,1/26/2019,GGOEGAWC061249
16203,M,California,9,18942,1/26/2019,GGOEGHPB071610
15311,F,Chicago,40,16749,1/2/2019,GGOEGALP036317
15311,F,Chicago,40,16750,1/2/2019,GGOEGADB057316
15311,F,Chicago,40,16752,1/2/2019,GGOEGAEC033115
15311,F,Chicago,40,16774,1/2/2019,GGOEGAEC033114
15311,F,Chicago,40,16774,1/2/2019,GGOEGALJ036417
15311,F,Chicago,40,16774,1/2/2019,GGOEGAWR061050
15311,F,Chicago,40,16774,1/2/2019,GGOEGAXC065655
14527,M,California,43,16774,1/2/2019,GGOEGAXJ065728
16098,M,Chicago,49,16774,1/2/2019,GGOEGAXJ065755
16098,M,Chicago,49,16774,1/2/2019,GGOEGAXL065928
16098,M,Chicago,49,16774,1/2/2019,GGOEGAXL065955
16098,M,Chicago,49,16779,1/2/2019,GGOEAAWC062450
16098,M,Chicago,49,16779,1/2/2019,GGOEGAAJ080614
16098,M,Chicago,49,16779,1/2/2019,GGOEGALQ034214
18074,F,California,10,16784,1/2/2019,GGOEAAAB034914
18074,F,California,10,16784,1/2/2019,GGOEAAAJ032414
17420,F,New York,19,16793,1/2/2019,GGOEGAAJ080615
17420,F,New York,19,16793,1/2/2019,GGOEGAAR010715
17420,F,New York,19,16794,1/2/2019,GGOEGAWC062849
17420,F,New York,19,16795,1/2/2019,GGOEGHPB071610
16029,F,Washington DC,40,16801,1/2/2019,GGOEYHPB072210
16250,F,California,30,16805,1/2/2019,GGOEYAQB073215
12431,F,New Jersey,14,16813,1/2/2019,GGOEYAFB073114
16995,F,California,50,19129,1/30/2019,GGOEGAAB010516
13402,M,Chicago,42,19129,1/30/2019,GGOEGAEB031516
13402,M,Chicago,42,19140,1/30/2019,GGOEGAAQ010414
13402,M,Chicago,42,19140,1/30/2019,GGOEGAAR010713
13402,M,Chicago,42,19140,1/30/2019,GGOEGAAR010715
13402,M,Chicago,42,19140,1/30/2019,GGOEGAAR010716
18168,F,Chicago,5,19144,1/30/2019,GGOEGAAR010713
18168,F,Chicago,5,19144,1/30/2019,GGOEGAAR010714
18168,F,Chicago,5,19197,1/30/2019,GGOEGAWR061148
18168,F,Chicago,5,19200,1/30/2019,GGOEYAEJ029013
18168,F,Chicago,5,19200,1/30/2019,GGOEYAEJ029014
18168,F,Chicago,5,19200,1/30/2019,GGOEYAEJ033514
18168,F,Chicago,5,19200,1/30/2019,GGOEYAEJ033515
18168,F,Chicago,5,19202,1/30/2019,GGOEGADJ056816
18168,F,Chicago,5,19204,1/30/2019,GGOEGAAJ073015
18168,F,Chicago,5,19204,1/30/2019,GGOEYAEJ029513
17757,F,New York,45,19144,1/30/2019,GGOEGAAR010715
17757,F,New York,45,19144,1/30/2019,GGOEGAAR010716
17757,F,New York,45,19159,1/30/2019,GGOEYAQB073215
17757,F,New York,45,19161,1/30/2019,GGOEGAAJ080615
14264,M,Chicago,16,19164,1/30/2019,GGOEGHPB071610
13295,F,New York,33,19167,1/30/2019,GGOEGAAJ080614
16754,F,New Jersey,5,19167,1/30/2019,GGOEGAAR010714
18239,M,New York,20,19185,1/30/2019,GGOEGAAJ032314
18239,M,New York,20,19185,1/30/2019,GGOEGAAJ032315
18239,M,New York,20,19185,1/30/2019,GGOEGAAJ032316
18239,M,New York,20,19185,1/30/2019,GGOEGALH036714
18239,M,New York,20,19185,1/30/2019,GGOEGALH036715
18239,M,New York,20,19185,1/30/2019,GGOEGAWH061348
18239,M,New York,20,19195,1/30/2019,GGOEGADB059617
18239,M,New York,20,19195,1/30/2019,GGOEGADJ059716
18239,M,New York,20,19195,1/30/2019,GGOEGAQB036013
14576,F,Chicago,26,19195,1/30/2019,GGOEGAUC057714
14395,M,New Jersey,4,19220,1/30/2019,GGOEGADB057314
14395,M,New Jersey,4,19223,1/30/2019,GGOEYAFB073115
14395,M,New Jersey,4,19225,1/30/2019,GGOEYAYR068656
14395,M,New Jersey,4,19236,1/30/2019,GGOEGAAB010514
14395,M,New Jersey,4,19237,1/30/2019,GGOEAAAB034815
